"gene","padj","disease"
"ENSG00000166396","66.4766669","EFO_0000270"
"ENSG00000166396","67.6428556","EFO_0000270"
"ENSG00000073861","63.5755658","EFO_0000270"
"ENSG00000166888","55.2056193","EFO_0000270"
"ENSG00000166888","50.7999182","EFO_0000270"
"ENSG00000166888","61.065197","EFO_0000270"
"ENSG00000166888","53.0709207","EFO_0000270"
"ENSG00000166888","58.8239491","EFO_0000270"
"ENSG00000166888","63.9728546","EFO_0000270"
"ENSG00000166888","52.5720775","EFO_0000270"
"ENSG00000166888","63.2631004","EFO_0000270"
"ENSG00000166888","58.169204","EFO_0000270"
"ENSG00000166888","58.8022649","EFO_0000270"
"ENSG00000166888","53.0318797","EFO_0000270"
"ENSG00000166888","58.3614469","EFO_0000270"
"ENSG00000127324","57.8771949","EFO_0000270"
"ENSG00000180902","59.2446923","EFO_0000270"
"ENSG00000180902","63.5049164","EFO_0000270"
"ENSG00000180902","57.8179002","EFO_0000270"
"ENSG00000180902","68.3015823","EFO_0000270"
"ENSG00000180902","59.744513","EFO_0000270"
"ENSG00000180902","70.2650487","EFO_0000270"
"ENSG00000180902","71.9406009","EFO_0000270"
"ENSG00000180902","59.9387527","EFO_0000270"
"ENSG00000180902","70.4921186","EFO_0000270"
"ENSG00000152661","88.0358636","EFO_0000270"
"ENSG00000057657","77.3905873","EFO_0000270"
"ENSG00000066827","79.0577888","EFO_0000270"
"ENSG00000198740","72.7373421","EFO_0000270"
"ENSG00000198740","64.0038013","EFO_0000270"
"ENSG00000198740","70.022577","EFO_0000270"
"ENSG00000198740","63.7372136","EFO_0000270"
"ENSG00000198740","75.8628547","EFO_0000270"
"ENSG00000198740","76.2138426","EFO_0000270"
"ENSG00000204301","65.5807972","EFO_0000270"
"ENSG00000115738","53.3866584","EFO_0000270"
"ENSG00000115738","53.4550428","EFO_0000270"
"ENSG00000115738","53.4373999","EFO_0000270"
"ENSG00000115738","53.5724282","EFO_0000270"
"ENSG00000172818","64.1819537","EFO_0000270"
"ENSG00000172818","65.1492953","EFO_0000270"
"ENSG00000172818","65.4252768","EFO_0000270"
"ENSG00000138311","52.9295027","EFO_0000270"
"ENSG00000076554","50.1153529","EFO_0000270"
"ENSG00000076554","57.5264037","EFO_0000270"
"ENSG00000167914","54.5669138","EFO_0000270"
"ENSG00000138483","81.9956839","EFO_0000270"
"ENSG00000115009","60.628742","EFO_0000270"
"ENSG00000115009","61.4483118","EFO_0000270"
"ENSG00000218336","69.7030902","EFO_0000270"
"ENSG00000135074","61.9082332","EFO_0000270"
"ENSG00000130147","54.4516325","EFO_0000270"
"ENSG00000153094","75.2919078","EFO_0000270"
"ENSG00000152804","58.5770905","EFO_0000270"
"ENSG00000152804","61.5481734","EFO_0000270"
"ENSG00000135362","83.2288802","EFO_0000270"
"ENSG00000135362","73.9092529","EFO_0000270"
"ENSG00000135362","89.8352504","EFO_0000270"
"ENSG00000135426","89.1431272","EFO_0000270"
"ENSG00000179588","80.3318322","EFO_0000270"
"ENSG00000072274","75.3262877","EFO_0000270"
"ENSG00000171621","82.5295269","EFO_0000270"
"ENSG00000174130","74.3368089","EFO_0000270"
"ENSG00000120949","85.3406966","EFO_0000270"
"ENSG00000183580","87.8808439","EFO_0000270"
"ENSG00000136997","82.1205139","EFO_0000270"
"ENSG00000115604","73.3487546","EFO_0000270"
"ENSG00000115604","73.873055","EFO_0000270"
"ENSG00000115604","65.2574301","EFO_0000270"
"ENSG00000115604","56.2539101","EFO_0000270"
"ENSG00000115604","74.8672545","EFO_0000270"
"ENSG00000115604","63.3847773","EFO_0000270"
"ENSG00000115604","74.8626232","EFO_0000270"
"ENSG00000115604","69.0059781","EFO_0000270"
"ENSG00000115604","75.5879641","EFO_0000270"
"ENSG00000115604","85.9649003","EFO_0000270"
"ENSG00000115604","63.8365924","EFO_0000270"
"ENSG00000115604","66.3565278","EFO_0000270"
"ENSG00000115604","74.3335485","EFO_0000270"
"ENSG00000115604","73.6681581","EFO_0000270"
"ENSG00000115604","74.3208408","EFO_0000270"
"ENSG00000115604","75.6384909","EFO_0000270"
"ENSG00000115604","70.0098395","EFO_0000270"
"ENSG00000115604","69.4350541","EFO_0000270"
"ENSG00000115604","74.2510557","EFO_0000270"
"ENSG00000115604","77.2311091","EFO_0000270"
"ENSG00000115604","75.2235591","EFO_0000270"
"ENSG00000115604","74.3229985","EFO_0000270"
"ENSG00000069667","76.8603384","EFO_0000270"
"ENSG00000069667","76.3030648","EFO_0000270"
"ENSG00000069667","77.1377325","EFO_0000270"
"ENSG00000069667","75.4506946","EFO_0000270"
"ENSG00000069667","76.8752277","EFO_0000270"
"ENSG00000069667","76.8484652","EFO_0000270"
"ENSG00000143631","73.4470785","EFO_0000270"
"ENSG00000143631","81.5985918","EFO_0000270"
"ENSG00000234745","78.8833916","EFO_0000270"
"ENSG00000234745","79.1354418","EFO_0000270"
"ENSG00000182185","72.6430953","EFO_0000270"
"ENSG00000182185","72.6249456","EFO_0000270"
"ENSG00000182185","72.0208347","EFO_0000270"
"ENSG00000182185","77.0517528","EFO_0000270"
"ENSG00000182185","72.3964036","EFO_0000270"
"ENSG00000177311","81.4640582","EFO_0000270"
"ENSG00000128536","53.1821251","EFO_0000270"
"ENSG00000073605","50.1287818","EFO_0000270"
"ENSG00000073605","52.1531761","EFO_0000270"
"ENSG00000145777","69.6664989","EFO_0000270"
"ENSG00000145777","69.6980298","EFO_0000270"
"ENSG00000145777","75.3013492","EFO_0000270"
"ENSG00000145777","83.2007647","EFO_0000270"
"ENSG00000145777","75.0761211","EFO_0000270"
"ENSG00000185650","65.1113331","EFO_0000270"
"ENSG00000185650","64.2989099","EFO_0000270"
"ENSG00000164756","80.7813466","EFO_0000270"
"ENSG00000004846","61.9849443","EFO_0000270"
"ENSG00000004846","71.2776303","EFO_0000270"
"ENSG00000004846","74.8673677","EFO_0000270"
"ENSG00000100385","67.3866332","EFO_0000270"
"ENSG00000158636","56.10829","EFO_0000270"
"ENSG00000163564","73.8706291","EFO_0000270"
"ENSG00000197915","57.2665155","EFO_0000270"
"ENSG00000137033","76.0773718","EFO_0000270"
"ENSG00000137033","64.8138106","EFO_0000270"
"ENSG00000137033","64.6296322","EFO_0000270"
"ENSG00000137033","75.9277701","EFO_0000270"
"ENSG00000137033","63.9951289","EFO_0000270"
"ENSG00000137033","63.7807608","EFO_0000270"
"ENSG00000137033","64.8596585","EFO_0000270"
"ENSG00000137033","64.9764597","EFO_0000270"
"ENSG00000137033","64.7559762","EFO_0000270"
"ENSG00000137033","60.252583","EFO_0000270"
"ENSG00000137033","64.8025036","EFO_0000270"
"ENSG00000137033","63.6026561","EFO_0000270"
"ENSG00000137033","65.9064531","EFO_0000270"
"ENSG00000137033","68.5780764","EFO_0000270"
"ENSG00000137033","61.4566803","EFO_0000270"
"ENSG00000137033","68.7239766","EFO_0000270"
"ENSG00000178175","57.9054475","EFO_0000270"
"ENSG00000178175","58.7318659","EFO_0000270"
"ENSG00000205189","74.2966056","EFO_0000270"
"ENSG00000205189","79.7102749","EFO_0000270"
"ENSG00000205189","80.2839041","EFO_0000270"
"ENSG00000205189","79.6661198","EFO_0000270"
"ENSG00000205189","75.1123548","EFO_0000270"
"ENSG00000205189","74.8184144","EFO_0000270"
"ENSG00000205189","79.806608","EFO_0000270"
"ENSG00000205189","79.3287158","EFO_0000270"
"ENSG00000205189","74.4422734","EFO_0000270"
"ENSG00000145569","88.4334445","EFO_0000270"
"ENSG00000145569","89.5656645","EFO_0000270"
"ENSG00000145569","89.5516336","EFO_0000270"
"ENSG00000145569","87.3350382","EFO_0000270"
"ENSG00000077238","84.7863436","EFO_0000270"
"ENSG00000077238","78.3222377","EFO_0000270"
"ENSG00000077238","86.3015056","EFO_0000270"
"ENSG00000077238","68.9280391","EFO_0000270"
"ENSG00000077238","79.3603361","EFO_0000270"
"ENSG00000077238","64.1755104","EFO_0000270"
"ENSG00000077238","86.2755001","EFO_0000270"
"ENSG00000077238","85.8781099","EFO_0000270"
"ENSG00000166949","79.8950434","EFO_0000270"
"ENSG00000166949","80.839473","EFO_0000270"
"ENSG00000166949","79.5682073","EFO_0000270"
"ENSG00000166949","79.9681902","EFO_0000270"
"ENSG00000166949","80.5891752","EFO_0000270"
"ENSG00000166949","79.8150182","EFO_0000270"
"ENSG00000166949","79.7439873","EFO_0000270"
"ENSG00000166949","68.9386964","EFO_0000270"
"ENSG00000166949","80.9310317","EFO_0000270"
"ENSG00000166949","79.4618785","EFO_0000270"
"ENSG00000166949","80.6610882","EFO_0000270"
"ENSG00000166949","82.8736484","EFO_0000270"
"ENSG00000166949","80.784595","EFO_0000270"
"ENSG00000166949","80.5038869","EFO_0000270"
"ENSG00000065675","80.2112341","EFO_0000270"
"ENSG00000065675","88.6904061","EFO_0000270"
"ENSG00000145012","61.4676058","EFO_0000270"
"ENSG00000145012","61.3823175","EFO_0000270"
"ENSG00000145012","63.574338","EFO_0000270"
"ENSG00000145012","63.3149624","EFO_0000270"
"ENSG00000145012","63.4954691","EFO_0000270"
"ENSG00000020633","82.3301792","EFO_0000270"
"ENSG00000186952","60.9547973","EFO_0000270"
"ENSG00000186952","54.2282879","EFO_0000270"
"ENSG00000186952","61.0221744","EFO_0000270"
"ENSG00000186952","63.5759413","EFO_0000270"
"ENSG00000186952","68.3166981","EFO_0000270"
"ENSG00000186952","60.983175","EFO_0000270"
"ENSG00000186952","56.8693995","EFO_0000270"
"ENSG00000117586","51.6971946","EFO_0000270"
"ENSG00000117586","77.4862289","EFO_0000270"
"ENSG00000117586","78.9043605","EFO_0000270"
"ENSG00000117586","76.6507804","EFO_0000270"
"ENSG00000081237","78.8609862","EFO_0000270"
"ENSG00000081237","79.3060601","EFO_0000270"
"ENSG00000081237","79.8803508","EFO_0000270"
"ENSG00000038532","50.8771062","EFO_0000270"
"ENSG00000038532","55.9673667","EFO_0000270"
"ENSG00000160446","60.4091227","EFO_0000270"
"ENSG00000160446","52.8129697","EFO_0000270"
"ENSG00000112245","61.5470409","EFO_0000270"
"ENSG00000107485","80.8843195","EFO_0000270"
"ENSG00000107485","78.6880851","EFO_0000270"
"ENSG00000107485","81.8690002","EFO_0000270"
"ENSG00000107485","81.4226985","EFO_0000270"
"ENSG00000136040","83.3557069","EFO_0000270"
"ENSG00000136040","81.4853728","EFO_0000270"
"ENSG00000124493","54.1650772","EFO_0000270"
"ENSG00000141655","88.2327437","EFO_0000270"
"ENSG00000141655","88.4651721","EFO_0000270"
"ENSG00000186075","64.8751676","EFO_0000270"
"ENSG00000112182","85.3473186","EFO_0000270"
"ENSG00000112182","82.0386767","EFO_0000270"
"ENSG00000112182","82.4181616","EFO_0000270"
"ENSG00000112182","84.3857944","EFO_0000270"
"ENSG00000112182","72.3429561","EFO_0000270"
"ENSG00000112182","71.5444386","EFO_0000270"
"ENSG00000112182","82.5647891","EFO_0000270"
"ENSG00000112182","82.0130467","EFO_0000270"
"ENSG00000177508","60.9012306","EFO_0000270"
"ENSG00000132394","50.6725609","EFO_0000270"
"ENSG00000132394","51.674068","EFO_0000270"
"ENSG00000135541","81.2212408","EFO_0000270"
"ENSG00000135541","80.3786278","EFO_0000270"
"ENSG00000204516","55.247432","EFO_0000270"
"ENSG00000130876","54.7021806","EFO_0000270"
"ENSG00000130876","60.4530394","EFO_0000270"
"ENSG00000130876","58.1939161","EFO_0000270"
"ENSG00000130876","54.5165181","EFO_0000270"
"ENSG00000130876","54.5384467","EFO_0000270"
"ENSG00000065559","54.6517134","EFO_0000270"
"ENSG00000107105","66.1130786","EFO_0000270"
"ENSG00000177565","80.4858983","EFO_0000270"
"ENSG00000177565","80.2438796","EFO_0000270"
"ENSG00000177565","80.299139","EFO_0000270"
"ENSG00000115602","82.7097833","EFO_0000270"
"ENSG00000115602","76.2453139","EFO_0000270"
"ENSG00000115602","75.1354694","EFO_0000270"
"ENSG00000115602","76.589483","EFO_0000270"
"ENSG00000115602","52.5082946","EFO_0000270"
"ENSG00000115602","76.9792974","EFO_0000270"
"ENSG00000115602","67.0009077","EFO_0000270"
"ENSG00000115602","83.1424534","EFO_0000270"
"ENSG00000115602","76.0216475","EFO_0000270"
"ENSG00000115602","70.4633772","EFO_0000270"
"ENSG00000115602","75.122726","EFO_0000270"
"ENSG00000115602","73.8901496","EFO_0000270"
"ENSG00000115602","75.2800047","EFO_0000270"
"ENSG00000115602","66.7999923","EFO_0000270"
"ENSG00000115602","77.9373109","EFO_0000270"
"ENSG00000115602","73.0452001","EFO_0000270"
"ENSG00000115602","75.6786704","EFO_0000270"
"ENSG00000115602","76.8335164","EFO_0000270"
"ENSG00000115602","74.2652416","EFO_0000270"
"ENSG00000115602","75.0789762","EFO_0000270"
"ENSG00000136244","72.6434827","EFO_0000270"
"ENSG00000136244","72.552985","EFO_0000270"
"ENSG00000134954","58.8905931","EFO_0000274"
"ENSG00000134954","59.3136191","EFO_0000274"
"ENSG00000137507","58.0405593","EFO_0000274"
"ENSG00000137507","54.7350109","EFO_0000274"
"ENSG00000137507","61.12957","EFO_0000274"
"ENSG00000137507","53.6578476","EFO_0000274"
"ENSG00000173930","85.2796614","EFO_0000274"
"ENSG00000116035","53.5277605","EFO_0000274"
"ENSG00000160712","64.5351291","EFO_0000274"
"ENSG00000026036","51.0436118","EFO_0000274"
"ENSG00000096093","73.3603537","EFO_0000274"
"ENSG00000174125","54.6710372","EFO_0000274"
"ENSG00000169194","77.2576034","EFO_0000274"
"ENSG00000169194","77.2913218","EFO_0000274"
"ENSG00000168685","82.3364556","EFO_0000274"
"ENSG00000168685","83.4736764","EFO_0000274"
"ENSG00000181786","52.7969062","EFO_0000274"
"ENSG00000181786","53.0681074","EFO_0000274"
"ENSG00000181786","53.5253525","EFO_0000274"
"ENSG00000163092","67.5917149","EFO_0000274"
"ENSG00000185811","77.2107482","EFO_0000274"
"ENSG00000134987","52.026695","EFO_0000274"
"ENSG00000166396","85.771209","EFO_0000274"
"ENSG00000198286","68.8163221","EFO_0000274"
"ENSG00000155093","59.7810984","EFO_0000274"
"ENSG00000115607","62.7627611","EFO_0000274"
"ENSG00000115607","71.3105738","EFO_0000274"
"ENSG00000115607","54.8434854","EFO_0000274"
"ENSG00000172818","65.4252768","EFO_0000274"
"ENSG00000172818","65.4600024","EFO_0000274"
"ENSG00000172818","63.5766089","EFO_0000274"
"ENSG00000172818","57.7439964","EFO_0000274"
"ENSG00000138311","52.3521841","EFO_0000274"
"ENSG00000160683","57.2328806","EFO_0000274"
"ENSG00000162924","71.0046947","EFO_0000274"
"ENSG00000115604","81.8995237","EFO_0000274"
"ENSG00000134470","53.5313249","EFO_0000274"
"ENSG00000069667","75.0417769","EFO_0000274"
"ENSG00000091986","66.2900388","EFO_0000274"
"ENSG00000143631","81.5985918","EFO_0000274"
"ENSG00000182185","64.1444385","EFO_0000274"
"ENSG00000131437","51.7096162","EFO_0000274"
"ENSG00000131437","59.2997253","EFO_0000274"
"ENSG00000197915","80.8172703","EFO_0000274"
"ENSG00000197915","55.1760077","EFO_0000274"
"ENSG00000205189","80.6965947","EFO_0000274"
"ENSG00000205189","80.6009948","EFO_0000274"
"ENSG00000186952","61.1629903","EFO_0000274"
"ENSG00000038532","53.5898745","EFO_0000274"
"ENSG00000176399","66.7359769","EFO_0000274"
"ENSG00000019186","76.6552806","EFO_0000274"
"ENSG00000064655","76.5320003","EFO_0000274"
"ENSG00000141655","62.257123","EFO_0000274"
"ENSG00000054598","73.9676535","EFO_0000274"
"ENSG00000177565","69.7545588","EFO_0000274"
"ENSG00000115602","78.3477724","EFO_0000274"
"ENSG00000263001","51.9648194","EFO_0000275"
"ENSG00000084731","64.3947899","EFO_0000275"
"ENSG00000084731","64.8989677","EFO_0000275"
"ENSG00000084731","62.2793615","EFO_0000275"
"ENSG00000136732","85.3780031","EFO_0000275"
"ENSG00000175946","66.4357185","EFO_0000275"
"ENSG00000130208","51.6449392","EFO_0000275"
"ENSG00000134532","75.5055666","EFO_0000275"
"ENSG00000134532","75.3850281","EFO_0000275"
"ENSG00000134532","74.9281943","EFO_0000275"
"ENSG00000263155","91.4096117","EFO_0000275"
"ENSG00000119669","71.9696343","EFO_0000275"
"ENSG00000119669","71.22612","EFO_0000275"
"ENSG00000119669","69.9841797","EFO_0000275"
"ENSG00000135111","77.0575345","EFO_0000275"
"ENSG00000175445","77.450031","EFO_0000275"
"ENSG00000203867","58.1240237","EFO_0000275"
"ENSG00000160712","52.2782922","EFO_0000275"
"ENSG00000160712","66.8252766","EFO_0000275"
"ENSG00000171843","60.3061497","EFO_0000275"
"ENSG00000148655","76.2916386","EFO_0000275"
"ENSG00000148655","77.5358737","EFO_0000275"
"ENSG00000196782","67.7406311","EFO_0000275"
"ENSG00000143603","71.9428658","EFO_0000275"
"ENSG00000143603","71.1838722","EFO_0000275"
"ENSG00000143603","73.5634148","EFO_0000275"
"ENSG00000143603","55.4115713","EFO_0000275"
"ENSG00000143603","66.2407577","EFO_0000275"
"ENSG00000143603","78.6976635","EFO_0000275"
"ENSG00000143603","58.6677969","EFO_0000275"
"ENSG00000143603","77.3374796","EFO_0000275"
"ENSG00000143603","65.5882776","EFO_0000275"
"ENSG00000143603","78.1922758","EFO_0000275"
"ENSG00000180938","57.6115727","EFO_0000275"
"ENSG00000011523","56.2298477","EFO_0000275"
"ENSG00000011523","59.2900336","EFO_0000275"
"ENSG00000011523","56.4719439","EFO_0000275"
"ENSG00000011523","59.0747893","EFO_0000275"
"ENSG00000011523","62.1201694","EFO_0000275"
"ENSG00000144712","82.1284831","EFO_0000275"
"ENSG00000144712","82.1938813","EFO_0000275"
"ENSG00000144712","85.1307333","EFO_0000275"
"ENSG00000144712","83.1286192","EFO_0000275"
"ENSG00000164107","75.701046","EFO_0000275"
"ENSG00000164107","83.4851861","EFO_0000275"
"ENSG00000164107","87.4102414","EFO_0000275"
"ENSG00000164107","75.7799149","EFO_0000275"
"ENSG00000164107","71.2725222","EFO_0000275"
"ENSG00000164107","87.4266207","EFO_0000275"
"ENSG00000054654","56.0583293","EFO_0000275"
"ENSG00000054654","57.5995982","EFO_0000275"
"ENSG00000054654","54.8679411","EFO_0000275"
"ENSG00000054654","53.4578502","EFO_0000275"
"ENSG00000089225","87.9890144","EFO_0000275"
"ENSG00000089225","88.2418394","EFO_0000275"
"ENSG00000089225","88.0106211","EFO_0000275"
"ENSG00000089225","87.7297878","EFO_0000275"
"ENSG00000089225","88.967675","EFO_0000275"
"ENSG00000089225","87.9335284","EFO_0000275"
"ENSG00000089225","88.4860456","EFO_0000275"
"ENSG00000092054","62.4688387","EFO_0000275"
"ENSG00000092054","62.4070406","EFO_0000275"
"ENSG00000159212","72.3802388","EFO_0000275"
"ENSG00000159212","72.0766664","EFO_0000275"
"ENSG00000186868","85.4706347","EFO_0000275"
"ENSG00000128918","79.3946743","EFO_0000275"
"ENSG00000183873","76.103723","EFO_0000275"
"ENSG00000183873","62.5751853","EFO_0000275"
"ENSG00000133454","89.861846","EFO_0000275"
"ENSG00000124762","67.2514677","EFO_0000275"
"ENSG00000124762","71.8406916","EFO_0000275"
"ENSG00000124762","73.1110215","EFO_0000275"
"ENSG00000139842","51.1153877","EFO_0000275"
"ENSG00000140009","68.4736311","EFO_0000275"
"ENSG00000140009","78.588742","EFO_0000275"
"ENSG00000140009","86.9221389","EFO_0000275"
"ENSG00000140009","83.3554804","EFO_0000275"
"ENSG00000140009","86.7783606","EFO_0000275"
"ENSG00000140009","80.6516051","EFO_0000275"
"ENSG00000057294","81.6268265","EFO_0000275"
"ENSG00000057294","87.2798264","EFO_0000275"
"ENSG00000057294","87.3494148","EFO_0000275"
"ENSG00000057294","87.3667061","EFO_0000275"
"ENSG00000057294","87.2493386","EFO_0000275"
"ENSG00000140718","68.7912345","EFO_0000275"
"ENSG00000109917","70.216912","EFO_0000275"
"ENSG00000124795","69.6063757","EFO_0000275"
"ENSG00000059728","52.2805035","EFO_0000275"
"ENSG00000059728","61.4681423","EFO_0000275"
"ENSG00000059728","65.8078909","EFO_0000275"
"ENSG00000116132","72.8480279","EFO_0000275"
"ENSG00000116132","76.3005376","EFO_0000275"
"ENSG00000116132","72.8556752","EFO_0000275"
"ENSG00000116132","78.17927","EFO_0000275"
"ENSG00000116132","76.6942739","EFO_0000275"
"ENSG00000116132","82.3369086","EFO_0000275"
"ENSG00000116132","73.9360452","EFO_0000275"
"ENSG00000116132","68.1216836","EFO_0000275"
"ENSG00000116132","80.8399498","EFO_0000275"
"ENSG00000116132","80.0271869","EFO_0000275"
"ENSG00000136930","55.1208079","EFO_0000275"
"ENSG00000188994","50.7474005","EFO_0000275"
"ENSG00000183072","69.255054","EFO_0000275"
"ENSG00000183072","80.6832314","EFO_0000275"
"ENSG00000183072","51.8511355","EFO_0000275"
"ENSG00000183072","82.6781213","EFO_0000275"
"ENSG00000183072","80.0553203","EFO_0000275"
"ENSG00000055118","51.9374251","EFO_0000275"
"ENSG00000055118","51.2564361","EFO_0000275"
"ENSG00000055118","54.2205155","EFO_0000275"
"ENSG00000127325","80.1092327","EFO_0000275"
"ENSG00000184347","76.5252948","EFO_0000275"
"ENSG00000136267","60.920465","EFO_0000275"
"ENSG00000136267","61.7988706","EFO_0000275"
"ENSG00000136267","61.7386639","EFO_0000275"
"ENSG00000123096","83.7818623","EFO_0000275"
"ENSG00000123096","83.8108659","EFO_0000275"
"ENSG00000123096","77.438575","EFO_0000275"
"ENSG00000198812","53.1460702","EFO_0000275"
"ENSG00000265107","67.418766","EFO_0000275"
"ENSG00000265107","67.3048496","EFO_0000275"
"ENSG00000265107","67.4796164","EFO_0000275"
"ENSG00000171988","59.912616","EFO_0000275"
"ENSG00000148737","90.1103139","EFO_0000275"
"ENSG00000148737","77.991128","EFO_0000275"
"ENSG00000107957","81.5400839","EFO_0000275"
"ENSG00000107957","78.1798661","EFO_0000275"
"ENSG00000107957","82.2171211","EFO_0000275"
"ENSG00000107957","77.2594571","EFO_0000275"
"ENSG00000107957","80.6886613","EFO_0000275"
"ENSG00000107957","78.892839","EFO_0000275"
"ENSG00000120457","76.0535061","EFO_0000275"
